C_NAME,TOTAL_SALES
Customer#000014474,1760076.44
Customer#000045107,1760040.66
Customer#000027224,1760022.02
Customer#000025469,1760010.31
Customer#000092873,1759969.24
Customer#000032027,1759964.69
Customer#000109250,1759949.38
Customer#000147973,1759860.40
Customer#000142819,1759846.25
Customer#000098581,1759831.85
Customer#000045554,1759819.91
Customer#000107087,1759813.07
Customer#000057920,1759808.70
Customer#000094814,1759787.39
Customer#000141116,1759750.59
Customer#000066023,1759749.52
Customer#000034292,1759735.16
Customer#000091688,1759717.67
Customer#000148760,1759717.36
Customer#000057992,1759702.28
Customer#000062123,1759655.99
Customer#000060281,1759631.89
Customer#000094127,1759605.22
Customer#000061987,1759602.15
Customer#000018926,1759574.61
Customer#000113510,1759517.30
Customer#000073141,1759481.46
Customer#000063853,1759471.77
Customer#000067820,1759429.04
Customer#000031448,1759406.88
Customer#000131014,1759391.86
Customer#000034643,1759357.38
Customer#000147992,1759333.85
Customer#000144845,1759305.94
Customer#000106700,1759284.29
Customer#000046475,1759196.34
Customer#000094046,1759187.17
Customer#000140855,1759180.48
Customer#000034268,1759173.38
Customer#000033520,1759164.12
Customer#000096385,1759145.22
Customer#000039578,1759117.76
Customer#000044801,1759073.72
Customer#000018604,1758989.92
Customer#000020933,1758947.25
Customer#000044695,1758914.45
Customer#000027131,1758870.39
Customer#000048731,1758835.45
Customer#000115025,1758833.83
Customer#000105212,1758823.67
Customer#000094259,1758811.06
Customer#000110477,1758780.78
Customer#000059954,1758774.72
Customer#000131903,1758750.42
Customer#000057935,1758744.65
Customer#000017963,1758718.67
Customer#000112868,1758691.28
Customer#000071861,1758690.13
Customer#000085457,1758677.50
Customer#000022487,1758666.70
Customer#000143891,1758629.51
Customer#000040777,1758612.55
Customer#000074612,1758594.66
Customer#000124619,1758542.22
Customer#000030128,1758541.15
Customer#000001813,1758528.03
Customer#000030539,1758498.42
Customer#000075461,1758488.45
Customer#000044224,1758415.91
Customer#000055681,1758415.28
Customer#000097144,1758398.41
Customer#000069220,1758398.39
Customer#000137063,1758376.36
Customer#000106967,1758307.19
Customer#000144967,1758253.98
Customer#000041287,1758220.34
Customer#000132445,1758212.30
Customer#000058793,1758177.33
Customer#000053279,1758147.46
Customer#000076505,1758124.79
Customer#000080033,1758099.61
Customer#000044798,1758083.78
Customer#000123011,1758056.20
Customer#000048950,1758033.84
Customer#000044753,1757987.53
Customer#000140009,1757958.13
Customer#000075958,1757946.72
Customer#000050093,1757848.63
Customer#000063097,1757839.42
Customer#000090944,1757786.21
Customer#000090439,1757715.32
Customer#000047102,1757708.72
Customer#000086297,1757694.37
Customer#000002549,1757680.25
Customer#000017699,1757674.56
Customer#000141947,1757670.18
Customer#000083717,1757582.84
Customer#000070484,1757575.69
Customer#000068249,1757567.13
Customer#000023620,1757554.55
Customer#000136442,1757537.03
Customer#000116045,1757485.80
Customer#000030626,1757440.56
Customer#000111542,1757419.75
Customer#000006257,1757413.68
Customer#000027596,1757412.33
Customer#000110246,1757377.97
Customer#000053378,1757308.78
Customer#000061061,1757297.12
Customer#000060893,1757283.38
Customer#000020588,1757252.66
Customer#000058115,1757239.94
Customer#000129881,1757239.01
Customer#000127160,1757235.37
Customer#000013922,1757227.98
Customer#000076702,1757170.14
Customer#000032147,1757049.76
Customer#000090389,1757036.51
Customer#000071846,1757032.53
Customer#000075830,1757003.01
Customer#000006002,1756969.14
Customer#000045383,1756899.71
Customer#000108329,1756872.74
Customer#000021473,1756790.26
Customer#000017471,1756776.01
Customer#000135017,1756733.38
Customer#000057644,1756600.87
Customer#000069569,1756584.21
Customer#000038722,1756544.88
Customer#000125225,1756534.62
Customer#000093671,1756503.63
Customer#000105449,1756452.89
Customer#000000260,1756426.69
Customer#000111215,1756411.60
Customer#000113282,1756383.81
Customer#000021335,1756371.15
Customer#000011975,1756329.64
Customer#000149453,1756271.47
Customer#000131552,1756270.84
Customer#000038684,1756268.56
Customer#000133964,1756253.64
Customer#000101155,1756227.09
Customer#000003116,1756223.28
Customer#000139796,1756213.43
Customer#000139037,1756211.86
Customer#000080636,1756200.87
Customer#000099203,1756199.18
Customer#000064825,1756162.60
Customer#000085345,1756150.71
Customer#000071981,1756149.63
Customer#000084392,1756140.29
Customer#000111041,1756131.60
Customer#000081626,1756117.11
Customer#000036842,1756048.14
Customer#000033920,1756043.55
Customer#000121967,1756013.78
Customer#000088996,1755993.49
Customer#000077594,1755967.93
Customer#000096886,1755964.90
Customer#000066422,1755933.13
Customer#000023618,1755932.91
Customer#000033242,1755921.50
Customer#000074426,1755885.78
Customer#000112534,1755826.40
Customer#000085715,1755820.97
Customer#000132794,1755801.97
Customer#000100400,1755788.27
Customer#000069214,1755770.33
Customer#000123185,1755737.39
Customer#000081914,1755734.70
Customer#000119018,1755634.94
Customer#000130642,1755583.07
Customer#000072244,1755543.08
Customer#000133022,1755508.43
Customer#000122969,1755483.06
Customer#000012776,1755420.38
Customer#000145808,1755340.83
Customer#000149702,1755339.00
Customer#000012752,1755330.87
Customer#000122357,1755328.66
Customer#000015769,1755319.21
Customer#000133871,1755271.43
Customer#000077924,1755255.49
Customer#000054296,1755224.97
Customer#000032539,1755212.60
Customer#000122459,1755211.69
Customer#000138506,1755146.62
Customer#000121240,1755137.99
Customer#000129365,1755136.59
Customer#000011783,1755114.65
Customer#000116072,1755108.90
Customer#000068923,1755108.01
Customer#000112583,1755097.40
Customer#000138191,1755068.40
Customer#000112999,1755058.83
Customer#000038588,1755045.56
Customer#000031033,1754938.69
Customer#000041510,1754913.23
Customer#000119288,1754910.65
Customer#000076337,1754907.67
Customer#000088508,1754905.05
Customer#000018938,1754807.83
Customer#000111641,1754802.64
Customer#000105089,1754791.74
Customer#000026221,1754728.02
Customer#000027854,1754669.03
Customer#000134132,1754624.94
Customer#000071339,1754612.23
Customer#000072871,1754612.03
Customer#000140461,1754605.94
Customer#000014183,1754600.73
Customer#000093629,1754588.78
Customer#000033613,1754586.48
Customer#000116339,1754566.12
Customer#000001456,1754548.95
Customer#000146047,1754484.95
Customer#000053513,1754478.52
Customer#000017234,1754472.86
Customer#000005972,1754432.34
Customer#000083525,1754353.62
Customer#000039026,1754336.37
Customer#000131648,1754319.52
Customer#000141539,1754264.49
Customer#000064546,1754223.66
Customer#000034472,1754213.78
Customer#000010015,1754209.68
Customer#000075056,1754193.59
Customer#000142976,1754185.32
Customer#000109552,1754139.73
Customer#000053162,1754139.22
Customer#000113981,1754088.02
Customer#000041345,1754044.53
Customer#000076601,1754031.87
Customer#000055448,1754016.37
Customer#000086867,1754011.92
Customer#000036887,1753994.00
Customer#000097388,1753919.94
Customer#000052349,1753913.89
Customer#000016604,1753908.49
Customer#000036482,1753855.84
Customer#000071246,1753850.15
Customer#000067892,1753847.93
Customer#000136721,1753806.63
Customer#000107357,1753798.90
Customer#000034135,1753784.01
Customer#000085384,1753783.88
Customer#000060602,1753722.73
Customer#000001232,1753702.87
Customer#000148490,1753661.73
Customer#000096716,1753658.29
Customer#000139250,1753650.20
Customer#000062576,1753648.01
Customer#000030857,1753609.26
Customer#000064973,1753582.69
Customer#000142889,1753582.64
Customer#000126218,1753581.28
Customer#000094358,1753557.36
Customer#000146048,1753503.22
Customer#000061646,1753500.64
Customer#000075236,1753478.38
Customer#000095713,1753426.78
Customer#000041339,1753357.57
Customer#000061844,1753298.09
Customer#000103415,1753221.57
Customer#000132074,1753190.07
Customer#000020966,1753183.52
Customer#000046472,1753169.94
Customer#000029729,1753127.71
Customer#000078083,1753091.09
Customer#000035747,1752992.66
Customer#000091745,1752917.62
Customer#000096815,1752899.34
Customer#000136601,1752898.89
Customer#000093503,1752894.91
Customer#000034703,1752893.57
Customer#000113366,1752871.13
Customer#000073661,1752870.93
Customer#000050408,1752842.92
Customer#000104408,1752792.92
Customer#000133780,1752759.23
Customer#000138430,1752754.03
Customer#000095069,1752645.58
Customer#000119525,1752630.89
Customer#000101888,1752627.63
Customer#000097169,1752622.41
Customer#000139882,1752600.47
Customer#000092765,1752511.72
Customer#000014429,1752499.55
Customer#000042098,1752472.28
Customer#000065666,1752469.54
Customer#000128224,1752448.82
Customer#000053797,1752429.86
Customer#000123763,1752411.56
Customer#000100766,1752406.09
Customer#000012461,1752389.80
Customer#000060575,1752378.80
Customer#000008546,1752336.08
Customer#000073232,1752334.42
Customer#000035215,1752330.73
Customer#000005012,1752326.61
Customer#000113957,1752300.25
Customer#000104423,1752293.57
Customer#000029864,1752267.52
Customer#000083630,1752264.71
Customer#000011467,1752205.09
Customer#000087676,1752193.48
Customer#000101246,1752073.23
Customer#000073342,1751972.25
Customer#000027785,1751936.09
Customer#000016358,1751916.18
Customer#000079883,1751895.80
Customer#000079976,1751840.56
Customer#000097457,1751814.05
Customer#000110678,1751764.09
Customer#000013793,1751745.11
Customer#000036994,1751739.60
Customer#000128594,1751713.19
Customer#000078479,1751670.50
Customer#000124952,1751659.78
Customer#000027620,1751564.08
Customer#000126983,1751549.32
Customer#000129029,1751544.55
Customer#000028384,1751541.34
Customer#000121064,1751517.91
Customer#000029645,1751504.61
Customer#000049112,1751490.47
Customer#000096446,1751476.94
Customer#000085046,1751446.02
Customer#000002438,1751415.89
Customer#000114464,1751402.95
Customer#000081797,1751395.22
Customer#000055070,1751355.89
Customer#000045512,1751261.54
Customer#000067919,1751118.27
Customer#000059762,1751107.99
Customer#000032159,1751094.27
Customer#000016895,1751030.43
Customer#000066680,1750987.37
Customer#000101975,1750969.87
Customer#000037537,1750942.98
Customer#000143456,1750931.84
Customer#000036680,1750925.67
Customer#000018347,1750843.37
Customer#000111511,1750820.20
Customer#000014375,1750788.73
Customer#000143624,1750775.16
Customer#000123704,1750730.42
Customer#000148952,1750687.22
Customer#000149165,1750675.11
Customer#000033497,1750666.00
Customer#000113534,1750664.87
Customer#000080803,1750630.81
Customer#000005192,1750622.24
Customer#000077699,1750608.57
Customer#000135860,1750601.24
Customer#000124850,1750599.62
Customer#000121850,1750504.11
Customer#000024263,1750485.17
Customer#000045536,1750457.78
Customer#000033560,1750431.24
Customer#000131627,1750416.62
Customer#000080576,1750383.79
Customer#000063560,1750358.64
Customer#000034685,1750341.92
Customer#000084221,1750307.64
Customer#000134797,1750284.30
Customer#000035422,1750241.11
Customer#000139805,1750180.10
Customer#000080015,1750148.59
Customer#000070619,1750126.81
Customer#000049166,1750096.72
Customer#000123425,1750027.88
Customer#000119516,1750002.62
Customer#000054659,1749994.94
Customer#000132161,1749945.01
Customer#000123745,1749842.81
Customer#000099218,1749828.42
Customer#000024371,1749797.77
Customer#000017840,1749726.70
Customer#000023329,1749715.66
Customer#000082247,1749671.54
Customer#000137612,1749652.79
Customer#000103280,1749611.61
Customer#000049343,1749588.32
Customer#000089492,1749559.71
Customer#000034628,1749529.50
Customer#000006400,1749528.73
Customer#000097601,1749459.94
Customer#000094733,1749446.20
Customer#000136859,1749433.00
Customer#000113921,1749406.35
Customer#000046207,1749399.45
Customer#000045494,1749366.67
Customer#000147376,1749366.61
Customer#000026741,1749339.07
Customer#000131017,1749333.39
Customer#000098975,1749332.62
Customer#000007895,1749319.76
Customer#000134888,1749286.17
Customer#000101324,1749241.23
Customer#000094094,1749187.99
Customer#000009028,1749178.03
Customer#000050684,1749099.34
Customer#000004208,1749062.83
Customer#000031040,1749048.09
Customer#000024617,1748994.14
Customer#000113606,1748986.58
Customer#000118520,1748958.86
Customer#000103505,1748953.04
Customer#000022919,1748941.73
Customer#000043808,1748894.43
Customer#000027841,1748885.01
Customer#000127424,1748882.48
Customer#000111824,1748857.72
Customer#000000563,1748808.06
Customer#000045569,1748799.18
Customer#000097901,1748770.66
Customer#000035681,1748761.13
Customer#000127169,1748737.93
Customer#000072751,1748726.39
Customer#000022979,1748711.57
Customer#000075935,1748681.49
Customer#000066467,1748654.76
Customer#000100910,1748585.28
Customer#000054713,1748554.71
Customer#000049334,1748535.59
Customer#000063784,1748520.49
Customer#000086723,1748519.33
Customer#000086417,1748515.85
Customer#000021842,1748512.76
Customer#000076079,1748443.93
Customer#000096563,1748442.07
Customer#000117761,1748429.60
Customer#000113546,1748428.98
Customer#000048286,1748402.09
Customer#000028169,1748377.66
Customer#000141946,1748292.67
Customer#000054788,1748265.04
Customer#000143072,1748240.47
Customer#000006325,1748161.47
Customer#000021886,1748144.28
Customer#000020837,1748128.61
Customer#000140759,1748128.39
Customer#000049831,1747964.62
Customer#000143765,1747950.43
Customer#000004772,1747890.93
Customer#000078065,1747852.42
Customer#000055082,1747809.08
Customer#000036974,1747779.16
Customer#000042296,1747774.07
Customer#000014732,1747767.32
Customer#000146615,1747742.32
Customer#000071096,1747614.89
Customer#000097949,1747595.42
Customer#000147647,1747592.99
Customer#000048004,1747576.35
Customer#000073427,1747567.96
Customer#000095485,1747539.35
Customer#000093965,1747528.79
Customer#000104909,1747487.49
Customer#000073714,1747479.81
Customer#000013781,1747476.52
Customer#000006674,1747455.88
Customer#000119663,1747444.87
Customer#000078059,1747443.06
Customer#000028954,1747432.58
Customer#000064745,1747427.64
Customer#000107489,1747373.02
Customer#000111155,1747304.94
Customer#000061853,1747289.45
Customer#000109763,1747192.34
Customer#000064681,1747182.94
Customer#000139261,1747156.51
Customer#000109286,1747138.29
Customer#000139768,1747103.44
Customer#000015773,1747101.18
Customer#000087331,1747017.40
Customer#000016306,1746971.30
Customer#000004108,1746964.40
Customer#000097975,1746937.49
Customer#000105476,1746896.52
Customer#000108542,1746888.54
Customer#000130826,1746873.50
Customer#000046109,1746857.50
Customer#000141581,1746778.90
Customer#000030676,1746750.48
Customer#000142907,1746692.52
Customer#000080021,1746634.98
Customer#000006623,1746631.67
Customer#000084067,1746525.28
Customer#000058658,1746430.57
Customer#000006176,1746423.74
Customer#000078224,1746403.21
Customer#000135671,1746392.05
Customer#000004835,1746381.91
Customer#000002863,1746365.75
Customer#000034370,1746342.43
Customer#000049676,1746336.61
Customer#000024776,1746330.40
Customer#000097718,1746309.67
Customer#000039920,1746289.32
Customer#000008462,1746260.10
Customer#000036464,1746216.63
